geography code,Household composition: Total; measures: Value,Household composition: One person household; measures: Value,Household composition: One person household: Aged 66 years and over; measures: Value,Household composition: One person household: Other; measures: Value,Household composition: Single family household; measures: Value,Household composition: Single family household: All aged 66 years and over; measures: Value,Household composition: Single family household: Married or civil partnership couple; measures: Value,Household composition: Single family household: Married or civil partnership couple: No children; measures: Value,Household composition: Single family household: Married or civil partnership couple: Dependent children; measures: Value,Household composition: Single family household: Married or civil partnership couple: All children non-dependent; measures: Value,Household composition: Single family household: Cohabiting couple family; measures: Value,Household composition: Single family household: Cohabiting couple family: No children; measures: Value,Household composition: Single family household: Cohabiting couple family: With dependent children; measures: Value,Household composition: Single family household: Cohabiting couple family: All children non-dependent; measures: Value,Household composition: Single family household: Lone parent family; measures: Value,Household composition: Single family household: Lone parent family: With dependent children; measures: Value,Household composition: Single family household: Lone parent family: All children non-dependent; measures: Value,Household composition: Single family household: Other single family household; measures: Value,Household composition: Single family household: Other single family household: Other family composition; measures: Value,Household composition: Other household types; measures: Value,Household composition: Other household types: With dependent children; measures: Value,"Household composition: Other household types: Other, including all full-time students and all aged 66 years and over; measures: Value",Population Density: Persons per square kilometre; measures: Value,Multiple ethnic groups in household: Total: All households,Multiple ethnic groups in household: One-person household,Multiple ethnic groups in household: All household members have the same ethnic group,Multiple ethnic groups in household: Ethnic groups differ between generations but not within partnerships,Multiple ethnic groups in household: Ethnic groups differ within partnerships,Multiple ethnic groups in household: Any other combination of multiple ethnic identities,ethnic groups,Proficiency in English language: Total: All usual residents aged 3 years and over,Proficiency in English language: Main language is English (English or Welsh in Wales),Proficiency in English language: Main language is not English (English or Welsh in Wales),Proficiency in English language: Main language is not English (English or Welsh in Wales): Can speak English very well,Proficiency in English language: Main language is not English (English or Welsh in Wales): Can speak English well,Proficiency in English language: Main language is not English (English or Welsh in Wales): Cannot speak English well,Proficiency in English language: Main language is not English (English or Welsh in Wales): Cannot speak English,language_fluency,General health: Total: All usual residents,General health: Very good health,General health: Good health,General health: Fair health,General health: Bad health,General health: Very bad health,health,Occupancy rating for bedrooms: Total: All households,Occupancy rating for bedrooms: Occupancy rating of bedrooms: +2 or more,Occupancy rating for bedrooms: Occupancy rating of bedrooms: +1,Occupancy rating for bedrooms: Occupancy rating of bedrooms: 0,Occupancy rating for bedrooms: Occupancy rating of bedrooms: -1,Occupancy rating for bedrooms: Occupancy rating of bedrooms: -2 or less,Occupancy_rating_for_bedrooms,Highest level of qualification: Total: All usual residents aged 16 years and over,Highest level of qualification: No qualifications,Highest level of qualification: Level 1 and entry level qualifications,Highest level of qualification: Level 2 qualifications,Highest level of qualification: Apprenticeship,Highest level of qualification: Level 3 qualifications,Highest level of qualification: Level 4 qualifications and above,Highest level of qualification: Other qualifications,education,Local authority name,Year ending Dec 2022,Name,Geography,Mid-2022,Mid-2011
E07000217,41437.0,11124.0,4847.0,6277.0,27415.0,3510.0,15510.0,4397.0,8600.0,2513.0,4450.0,2805.0,1415.0,230.0,3651.0,2138.0,1513.0,294.0,294.0,2898.0,1287.0,1611.0,1634.4,41437.0,11124.0,23885.0,831.0,4389.0,1208.0,0.15512706,100260.0,89042.0,11218.0,5700.0,3754.0,1485.0,279.0,0.982405745,103942.0,55399.0,34440.0,10559.0,2776.0,768.0,0.965904062,41437.0,16016.0,12160.0,11498.0,1473.0,290.0,0.679972006,82981.0,10993.0,7003.0,10324.0,3209.0,12138.0,37112.0,2202.0,0.867523891,Woking,"440,000",Woking,Non-metropolitan District,"104,179","99,493"
E07000218,27580.0,7642.0,3651.0,3991.0,18597.0,3122.0,8796.0,3382.0,3442.0,1972.0,3700.0,1798.0,1608.0,294.0,2892.0,1749.0,1143.0,87.0,87.0,1341.0,609.0,732.0,228.8,27580.0,7642.0,18431.0,264.0,977.0,266.0,0.054641044,63166.0,61897.0,1269.0,621.0,486.0,130.0,32.0,0.997435329,65034.0,29587.0,22596.0,9157.0,2864.0,830.0,0.943198942,27579.0,11659.0,9622.0,5767.0,477.0,54.0,0.77163784,53898.0,11954.0,6217.0,8265.0,3281.0,9482.0,13387.0,1312.0,0.778210694,North Warwickshire,"253,000",North Warwickshire,Non-metropolitan District,"65,946","62,089"
E07000219,56587.0,16345.0,7190.0,9155.0,37244.0,5473.0,17459.0,6200.0,7481.0,3778.0,7164.0,3422.0,3271.0,471.0,6795.0,4442.0,2353.0,353.0,353.0,2998.0,1477.0,1521.0,1699.7,56586.0,16345.0,36584.0,785.0,2116.0,756.0,0.064627293,129600.0,120055.0,9545.0,4113.0,3690.0,1460.0,282.0,0.986558642,134197.0,59458.0,47478.0,19379.0,6075.0,1807.0,0.941265453,56585.0,21474.0,20124.0,13353.0,1416.0,218.0,0.735141822,108587.0,24568.0,12912.0,16263.0,6746.0,18440.0,26577.0,3081.0,0.773748239,Nuneaton and Bedworth,"236,000",Nuneaton and Bedworth,Non-metropolitan District,"135,481","125,409"
E07000220,47016.0,12774.0,5687.0,7087.0,31457.0,4700.0,15980.0,5340.0,7969.0,2671.0,5806.0,3258.0,2257.0,291.0,4650.0,2981.0,1669.0,321.0,321.0,2785.0,1164.0,1621.0,325.7,47013.0,12774.0,29301.0,906.0,2911.0,1121.0,0.105034778,110656.0,97906.0,12750.0,5661.0,5158.0,1716.0,215.0,0.982549523,114363.0,55844.0,39851.0,13777.0,3887.0,1004.0,0.957232671,47013.0,19945.0,15500.0,10266.0,1132.0,170.0,0.753940399,92190.0,14451.0,8974.0,12919.0,5873.0,15159.0,32174.0,2640.0,0.843247641,Rugby,"285,000",Rugby,Non-metropolitan District,"116,436","100,496"
E07000221,59464.0,17306.0,8930.0,8376.0,39649.0,8097.0,20051.0,7824.0,8823.0,3404.0,6435.0,3879.0,2227.0,329.0,4818.0,2889.0,1929.0,248.0,248.0,2509.0,879.0,1630.0,137.8,59464.0,17306.0,37603.0,608.0,3221.0,726.0,0.076600969,131138.0,126693.0,4445.0,2281.0,1527.0,547.0,90.0,0.995142522,134725.0,66877.0,46177.0,16193.0,4275.0,1203.0,0.959339395,59466.0,28873.0,19610.0,10337.0,586.0,60.0,0.815306225,112639.0,16230.0,9845.0,15155.0,5664.0,18532.0,44455.0,2758.0,0.855911363,Stratford-on-Avon,"365,000",Stratford-on-Avon,Non-metropolitan District,"138,583","120,824"
E07000222,62619.0,18999.0,8103.0,10896.0,39354.0,6060.0,20488.0,6781.0,10378.0,3329.0,7182.0,4565.0,2287.0,330.0,5238.0,3177.0,2061.0,386.0,386.0,4266.0,1067.0,3199.0,524.8,62619.0,18999.0,36024.0,862.0,4734.0,2000.0,0.121305035,144044.0,131957.0,12087.0,7202.0,3390.0,1278.0,217.0,0.989621227,148453.0,77332.0,49195.0,16306.0,4393.0,1227.0,0.9621429,62619.0,25379.0,21787.0,14367.0,926.0,160.0,0.753221866,123252.0,15548.0,9022.0,13233.0,5157.0,21832.0,55685.0,2775.0,0.873851946,Warwick,"346,500",Warwick,Non-metropolitan District,"151,158","137,736"
E07000223,27679.0,8414.0,4714.0,3700.0,17581.0,3196.0,8126.0,2738.0,3811.0,1577.0,3357.0,1635.0,1478.0,244.0,2772.0,1587.0,1185.0,130.0,130.0,1684.0,617.0,1067.0,1534.4,27676.0,8414.0,16880.0,297.0,1627.0,458.0,0.086067351,62724.0,60751.0,1973.0,1009.0,628.0,291.0,45.0,0.994643199,64544.0,29272.0,22573.0,9108.0,2800.0,791.0,0.944363535,27678.0,8701.0,10679.0,7465.0,742.0,91.0,0.700195101,52951.0,10333.0,6065.0,7949.0,3325.0,9055.0,14784.0,1440.0,0.804857321,Adur,"385,000",Adur,Non-metropolitan District,"64,688","61,334"
E07000224,72661.0,22768.0,13293.0,9475.0,45720.0,10743.0,20320.0,8074.0,8318.0,3928.0,7805.0,4176.0,3084.0,545.0,6473.0,3791.0,2682.0,379.0,379.0,4173.0,1545.0,2628.0,746.1,72661.0,22768.0,44714.0,788.0,3300.0,1091.0,0.0712762,160666.0,151197.0,9469.0,3542.0,3683.0,1905.0,339.0,0.986033137,164889.0,71215.0,60303.0,24419.0,7110.0,1842.0,0.945708931,72661.0,25931.0,26586.0,17976.0,1944.0,224.0,0.722767372,139552.0,27534.0,16142.0,21323.0,9101.0,23983.0,36839.0,4630.0,0.802697202,Arun,"360,000",Arun,Non-metropolitan District,"166,366","149,811"
E07000225,54118.0,16840.0,9478.0,7362.0,34352.0,7662.0,16503.0,6731.0,6977.0,2795.0,5327.0,2984.0,2020.0,323.0,4585.0,2667.0,1918.0,275.0,275.0,2926.0,818.0,2108.0,157.8,54119.0,16841.0,32961.0,523.0,2890.0,904.0,0.079768658,120974.0,116962.0,4012.0,2005.0,1352.0,542.0,113.0,0.994585613,124068.0,60839.0,42522.0,15366.0,4178.0,1163.0,0.956951027,54118.0,23398.0,17479.0,12233.0,912.0,96.0,0.755330943,104710.0,15536.0,9263.0,14360.0,5336.0,18587.0,38992.0,2636.0,0.851628307,Chichester,"425,000",Chichester,Non-metropolitan District,"126,103","113,995"
E07000226,45504.0,11517.0,4579.0,6938.0,29475.0,2787.0,15054.0,4285.0,7960.0,2809.0,5520.0,2821.0,2355.0,344.0,5654.0,3540.0,2114.0,460.0,460.0,4512.0,1869.0,2643.0,2634.9,45501.0,11517.0,27126.0,1339.0,3459.0,2060.0,0.150721962,113913.0,96070.0,17843.0,8135.0,6784.0,2512.0,412.0,0.974331288,118493.0,58152.0,41451.0,13754.0,3975.0,1161.0,0.956655667,45502.0,13446.0,13492.0,15492.0,2630.0,442.0,0.592017933,93567.0,16682.0,12423.0,15256.0,4895.0,15358.0,25773.0,3180.0,0.821710646,Crawley,"330,000",Crawley,Non-metropolitan District,"119,509","107,053"
E07000227,62371.0,17535.0,8900.0,8635.0,42097.0,7847.0,22245.0,7997.0,10484.0,3764.0,6969.0,4117.0,2509.0,343.0,4816.0,2870.0,1946.0,220.0,220.0,2739.0,909.0,1830.0,276.8,62370.0,17535.0,39090.0,632.0,4230.0,883.0,0.092111592,142548.0,137720.0,4828.0,2844.0,1435.0,469.0,80.0,0.996148666,146778.0,75551.0,49827.0,16218.0,4067.0,1115.0,0.964694982,62370.0,27749.0,19743.0,13859.0,936.0,83.0,0.761455828,120664.0,15075.0,11412.0,18801.0,5837.0,21877.0,44615.0,3047.0,0.8750663,Horsham,"430,000",Horsham,Non-metropolitan District,"148,696","131,540"
E07000228,63348.0,17421.0,8599.0,8822.0,42947.0,7165.0,22974.0,7206.0,12004.0,3764.0,7272.0,4157.0,2729.0,386.0,5271.0,3125.0,2146.0,265.0,265.0,2980.0,1102.0,1878.0,456.8,63349.0,17421.0,39005.0,757.0,5118.0,1048.0,0.109283493,147833.0,141876.0,5957.0,3530.0,1726.0,608.0,93.0,0.995258163,152566.0,80741.0,50460.0,16029.0,4180.0,1156.0,0.965024973,63349.0,27709.0,19898.0,14409.0,1204.0,129.0,0.751503575,123316.0,14457.0,11498.0,18511.0,5769.0,22257.0,47689.0,3135.0,0.882764605,Mid Sussex,"440,000",Mid Sussex,Non-metropolitan District,"154,930","140,188"
E07000229,49539.0,16763.0,7844.0,8919.0,29963.0,5105.0,13896.0,4895.0,6603.0,2398.0,5872.0,3309.0,2279.0,284.0,4789.0,2925.0,1864.0,301.0,301.0,2813.0,1013.0,1800.0,3423.7,49538.0,16764.0,27971.0,676.0,3180.0,947.0,0.096955872,108133.0,102364.0,5769.0,2990.0,1969.0,698.0,112.0,0.992509225,111340.0,50406.0,39682.0,15418.0,4526.0,1308.0,0.94760194,49537.0,14596.0,17688.0,15608.0,1511.0,134.0,0.65171488,92355.0,14977.0,9868.0,14057.0,5009.0,16416.0,29318.0,2710.0,0.837832278,Worthing,"347,000",Worthing,Non-metropolitan District,"112,044","104,998"
E07000234,41265.0,11293.0,5948.0,5345.0,28401.0,5263.0,14651.0,4941.0,6879.0,2831.0,4467.0,2351.0,1817.0,299.0,3898.0,2421.0,1477.0,122.0,122.0,1571.0,735.0,836.0,457.1,41265.0,11293.0,27141.0,406.0,2035.0,390.0,0.068605356,96248.0,94769.0,1479.0,902.0,366.0,179.0,32.0,0.997807747,99183.0,50253.0,32850.0,11705.0,3329.0,1046.0,0.955889618,41266.0,20562.0,12769.0,7352.0,539.0,44.0,0.807710948,81101.0,12725.0,7355.0,11428.0,4338.0,13476.0,29698.0,2081.0,0.843096879,Bromsgrove,"337,000",Bromsgrove,Non-metropolitan District,"100,076","93,732"
E07000235,34886.0,10303.0,5635.0,4668.0,23108.0,5201.0,11274.0,4777.0,4444.0,2053.0,3661.0,1969.0,1451.0,241.0,2841.0,1648.0,1193.0,131.0,131.0,1475.0,542.0,933.0,137.7,34890.0,10303.0,22594.0,231.0,1443.0,319.0,0.057122385,77730.0,76251.0,1479.0,757.0,481.0,192.0,49.0,0.996899524,79486.0,36926.0,27733.0,10843.0,3096.0,888.0,0.949877966,34892.0,16474.0,11377.0,6567.0,431.0,43.0,0.798205892,67120.0,9778.0,5781.0,9379.0,3689.0,10781.0,26021.0,1691.0,0.85432062,Malvern Hills,"327,500",Malvern Hills,Non-metropolitan District,"81,024","74,706"
E07000236,36374.0,10100.0,4405.0,5695.0,24220.0,3459.0,11502.0,4047.0,5203.0,2252.0,4829.0,2473.0,2059.0,297.0,4226.0,2696.0,1530.0,204.0,204.0,2054.0,908.0,1146.0,1604.4,36378.0,10102.0,23429.0,613.0,1639.0,595.0,0.078261587,84112.0,77713.0,6399.0,2370.0,2866.0,1017.0,146.0,0.986173198,87038.0,40480.0,30616.0,11431.0,3547.0,964.0,0.948172063,36377.0,14323.0,11240.0,9598.0,1078.0,138.0,0.702724249,70251.0,14605.0,8168.0,11026.0,4119.0,12108.0,18162.0,2063.0,0.792102604,Redditch,"245,000",Redditch,Non-metropolitan District,"87,132","84,318"
E07000237,44722.0,14157.0,5557.0,8600.0,27673.0,3762.0,13003.0,4672.0,6044.0,2287.0,6091.0,3576.0,2156.0,359.0,4508.0,2856.0,1652.0,309.0,309.0,2892.0,915.0,1977.0,3121.4,44723.0,14157.0,26898.0,609.0,2118.0,941.0,0.082015965,100690.0,92870.0,7820.0,3534.0,3043.0,1069.0,174.0,0.987655179,103872.0,49220.0,36463.0,13209.0,3882.0,1098.0,0.952056377,44720.0,16333.0,15102.0,12116.0,1036.0,133.0,0.702929338,85607.0,14869.0,7892.0,11506.0,4558.0,15703.0,28872.0,2207.0,0.826310933,Worcester,"248,000",Worcester,Non-metropolitan District,"104,120","98,679"
E07000238,57356.0,15847.0,8292.0,7555.0,38958.0,8079.0,19177.0,7696.0,8073.0,3408.0,6582.0,3623.0,2546.0,413.0,4909.0,3019.0,1890.0,211.0,211.0,2551.0,1009.0,1542.0,199.7,57356.0,15847.0,38113.0,565.0,2227.0,604.0,0.05920915,128895.0,122824.0,6071.0,2268.0,2608.0,1019.0,176.0,0.990728888,132492.0,62836.0,46380.0,17163.0,4829.0,1284.0,0.953861365,57356.0,26902.0,17954.0,11477.0,920.0,103.0,0.782062905,110717.0,19535.0,11321.0,15311.0,6464.0,18393.0,36591.0,3102.0,0.823559164,Wychavon,"325,000",Wychavon,Non-metropolitan District,"134,536","117,074"
E07000239,45320.0,14377.0,7253.0,7124.0,29069.0,5852.0,12840.0,5063.0,5141.0,2636.0,5543.0,2853.0,2303.0,387.0,4638.0,2785.0,1853.0,196.0,196.0,1874.0,782.0,1092.0,520.0,45320.0,14377.0,28662.0,399.0,1497.0,385.0,0.05033098,98863.0,96531.0,2332.0,968.0,972.0,339.0,53.0,0.996034917,101607.0,44004.0,36337.0,15024.0,4818.0,1424.0,0.938567225,45323.0,18408.0,15827.0,10143.0,859.0,86.0,0.755356,84563.0,18419.0,9053.0,12683.0,5610.0,14402.0,22057.0,2339.0,0.782186062,Wyre Forest,"237,500",Wyre Forest,Non-metropolitan District,"102,328","98,048"
E07000240,58990.0,15528.0,7076.0,8452.0,40737.0,5571.0,23585.0,5894.0,14146.0,3545.0,5996.0,3642.0,2064.0,290.0,5315.0,3221.0,2094.0,270.0,270.0,2725.0,1068.0,1657.0,919.3,58990.0,15527.0,33660.0,1333.0,7188.0,1282.0,0.166180709,143198.0,134129.0,9069.0,5310.0,2565.0,1026.0,168.0,0.991661895,148167.0,85242.0,44893.0,13557.0,3520.0,955.0,0.969797593,58990.0,25446.0,18048.0,13683.0,1596.0,217.0,0.737311409,116091.0,11783.0,7775.0,13318.0,4003.0,15218.0,61536.0,2458.0,0.898502037,St Albans,"635,000",St Albans,Non-metropolitan District,"148,358","141,248"
E07000241,46209.0,12928.0,5653.0,7275.0,29416.0,3790.0,15242.0,4415.0,7999.0,2828.0,4946.0,2533.0,2059.0,354.0,5036.0,3130.0,1906.0,402.0,402.0,3865.0,1275.0,2590.0,925.0,46209.0,12928.0,26073.0,1139.0,4150.0,1919.0,0.155986929,115972.0,103815.0,12157.0,6275.0,4339.0,1396.0,147.0,0.986695064,119836.0,61896.0,40200.0,13130.0,3664.0,946.0,0.961530759,46211.0,16054.0,14473.0,13774.0,1591.0,319.0,0.66060029,97484.0,13975.0,8998.0,12533.0,4352.0,18576.0,36378.0,2672.0,0.856643141,Welwyn Hatfield,"427,000",Welwyn Hatfield,Non-metropolitan District,"120,213","110,727"
E07000242,62021.0,16952.0,7543.0,9409.0,42207.0,6119.0,22464.0,6784.0,11622.0,4058.0,7652.0,4440.0,2792.0,420.0,5654.0,3535.0,2119.0,318.0,318.0,2862.0,987.0,1875.0,315.7,62021.0,16952.0,38158.0,925.0,4940.0,1046.0,0.11143,145282.0,138584.0,6698.0,3888.0,2077.0,633.0,100.0,0.99495464,150155.0,81057.0,48853.0,15274.0,3916.0,1055.0,0.966894209,62021.0,25253.0,19969.0,15237.0,1425.0,137.0,0.72914013,121152.0,16756.0,11407.0,17400.0,5691.0,20392.0,46724.0,2782.0,0.8616944,East Hertfordshire,"465,000",East Hertfordshire,Non-metropolitan District,"151,635","138,155"
E07000243,36510.0,10568.0,4208.0,6360.0,23592.0,2564.0,11675.0,3611.0,5775.0,2289.0,4606.0,2276.0,1999.0,331.0,4488.0,2748.0,1740.0,259.0,259.0,2350.0,961.0,1389.0,3444.8,36510.0,10568.0,21584.0,856.0,2517.0,985.0,0.119364558,86201.0,79174.0,7027.0,3732.0,2370.0,802.0,123.0,0.989269266,89495.0,42673.0,31339.0,11298.0,3298.0,887.0,0.953237611,36511.0,11375.0,11183.0,12188.0,1595.0,170.0,0.617841199,71236.0,12113.0,9213.0,10908.0,3836.0,12205.0,21096.0,1865.0,0.829959571,Stevenage,"335,000",Stevenage,Non-metropolitan District,"89,737","84,247"
E07000244,110747.0,35817.0,19053.0,16764.0,70664.0,16183.0,32410.0,13666.0,12637.0,6107.0,12032.0,6124.0,5102.0,806.0,9667.0,5970.0,3697.0,372.0,372.0,4266.0,1668.0,2598.0,195.1,110749.0,35819.0,69121.0,785.0,4052.0,972.0,0.052451941,239998.0,235021.0,4977.0,2425.0,1752.0,693.0,107.0,0.996666639,246056.0,106604.0,88502.0,36851.0,11148.0,2951.0,0.942700036,110747.0,49233.0,37940.0,21863.0,1564.0,147.0,0.787136446,206719.0,40105.0,23295.0,31039.0,14261.0,34993.0,56968.0,6058.0,0.805992676,East Suffolk,"294,500",East Suffolk,Non-metropolitan District,"247,080","239,946"
E07000245,78746.0,25490.0,10485.0,15005.0,49592.0,8592.0,24660.0,9605.0,11206.0,3849.0,9153.0,5115.0,3504.0,534.0,6810.0,4356.0,2454.0,377.0,377.0,3664.0,1308.0,2356.0,173.9,78746.0,25490.0,46136.0,943.0,4981.0,1196.0,0.090417291,174131.0,164367.0,9764.0,4520.0,3765.0,1295.0,184.0,0.991506395,179948.0,85843.0,63799.0,22468.0,6150.0,1688.0,0.956442972,78746.0,32423.0,27554.0,17314.0,1320.0,135.0,0.761651385,148128.0,31016.0,16000.0,20814.0,9349.0,23853.0,42235.0,4861.0,0.790613523,West Suffolk,"300,000",West Suffolk,Non-metropolitan District,"182,228","171,481"
E07000246,69988.0,22397.0,11499.0,10898.0,44312.0,9202.0,20871.0,8617.0,8762.0,3492.0,7819.0,4379.0,2975.0,465.0,6065.0,3752.0,2313.0,355.0,355.0,3279.0,1141.0,2138.0,132.6,69986.0,22397.0,43525.0,574.0,2699.0,791.0,0.058068757,153155.0,146313.0,6842.0,3385.0,2489.0,865.0,103.0,0.993679606,157445.0,72178.0,55069.0,22010.0,6513.0,1675.0,0.947994538,69986.0,29955.0,23182.0,15545.0,1195.0,109.0,0.75925185,131295.0,21532.0,12641.0,20160.0,7892.0,22628.0,42630.0,3812.0,0.836002894,,,,,,
E08000001,118790.0,36521.0,15389.0,21132.0,75404.0,10058.0,36432.0,11114.0,18079.0,7239.0,13121.0,5927.0,6194.0,1000.0,14984.0,9492.0,5492.0,809.0,809.0,6865.0,3988.0,2877.0,2117.0,118790.0,36521.0,74311.0,1674.0,4402.0,1882.0,0.066992171,285084.0,253869.0,31215.0,9764.0,12303.0,7590.0,1558.0,0.967911212,295963.0,142076.0,96785.0,38905.0,13968.0,4229.0,0.938515963,118790.0,35524.0,43439.0,33013.0,5328.0,1486.0,0.664727671,232287.0,52451.0,24792.0,32352.0,14327.0,38190.0,63678.0,6497.0,0.774197437,Bolton,"180,000",Bolton,Metropolitan District,"298,903","277,296"
E08000002,80697.0,24880.0,10646.0,14234.0,51769.0,7288.0,24861.0,7946.0,12192.0,4723.0,9493.0,4803.0,4001.0,689.0,9626.0,6057.0,3569.0,501.0,501.0,4048.0,1997.0,2051.0,1948.6,80695.0,24880.0,49105.0,1251.0,4228.0,1231.0,0.083152612,187212.0,174961.0,12251.0,4485.0,4590.0,2631.0,545.0,0.983035276,193850.0,93456.0,63919.0,25700.0,8416.0,2359.0,0.944415785,80695.0,28175.0,29177.0,20265.0,2579.0,499.0,0.710725572,154873.0,28706.0,15069.0,22659.0,8605.0,25587.0,50036.0,4211.0,0.814648131,Bury,"228,500",Bury,Metropolitan District,"194,606","185,422"
E08000003,214734.0,71577.0,18712.0,52865.0,115845.0,6339.0,48691.0,13055.0,28116.0,7520.0,26033.0,16569.0,8075.0,1389.0,30969.0,20225.0,10744.0,3813.0,3813.0,27312.0,8270.0,19042.0,4772.7,214732.0,71577.0,108822.0,6890.0,14823.0,12620.0,0.159887674,531481.0,434289.0,97192.0,40168.0,35592.0,17854.0,3578.0,0.959674946,551938.0,280547.0,173458.0,64955.0,24915.0,8063.0,0.940250535,214731.0,45341.0,71482.0,80955.0,13605.0,3348.0,0.544043478,437958.0,86110.0,34988.0,45164.0,15322.0,79621.0,164763.0,11990.0,0.803382973,Manchester,"242,500",Manchester,Metropolitan District,"568,996","502,902"
E08000004,93140.0,27397.0,11748.0,15649.0,59577.0,7361.0,28091.0,8251.0,14386.0,5454.0,10048.0,4296.0,4885.0,867.0,13381.0,8716.0,4665.0,696.0,696.0,6166.0,3856.0,2310.0,1700.5,93142.0,27396.0,59190.0,1613.0,3330.0,1613.0,0.070387151,232730.0,207898.0,24832.0,6692.0,9247.0,7246.0,1647.0,0.961788338,242088.0,113590.0,79548.0,33754.0,11724.0,3472.0,0.937229437,93139.0,24936.0,33862.0,27346.0,5373.0,1622.0,0.631293014,187035.0,46208.0,20672.0,26021.0,11939.0,30829.0,46023.0,5343.0,0.752944636,Oldham,"184,475",Oldham,Metropolitan District,"243,912","225,157"
E08000005,90223.0,27641.0,11285.0,16356.0,57288.0,6855.0,26169.0,8169.0,12797.0,5203.0,10481.0,4677.0,4932.0,872.0,13052.0,8761.0,4291.0,731.0,731.0,5294.0,3119.0,2175.0,1415.6,90223.0,27641.0,56056.0,1531.0,3528.0,1467.0,0.072331889,215162.0,194800.0,20362.0,6225.0,7872.0,5278.0,987.0,0.970882405,223773.0,104957.0,73713.0,30753.0,11214.0,3136.0,0.935872514,90223.0,27087.0,31943.0,26092.0,4126.0,975.0,0.654267759,174947.0,40649.0,18414.0,24559.0,10564.0,29467.0,46238.0,5056.0,0.767649631,Rochdale,"184,995",Rochdale,Metropolitan District,"226,992","211,929"
E08000006,115116.0,39141.0,12380.0,26761.0,66173.0,6293.0,26973.0,8749.0,13197.0,5027.0,16726.0,10038.0,5711.0,977.0,14717.0,9794.0,4923.0,1464.0,1464.0,9802.0,2732.0,7070.0,2777.2,115116.0,39141.0,63963.0,1973.0,6212.0,3827.0,0.10434692,259369.0,229864.0,29505.0,12290.0,10804.0,5532.0,879.0,0.97528232,269923.0,134447.0,86140.0,33249.0,12406.0,3681.0,0.940401522,115116.0,30380.0,40985.0,38428.0,4589.0,734.0,0.619939887,216923.0,42829.0,20027.0,27231.0,11687.0,36911.0,72678.0,5560.0,0.802561278,Salford,"228,000",Salford,Metropolitan District,"278,064","234,487"
E08000007,126648.0,39439.0,17805.0,21634.0,81576.0,12336.0,39505.0,12472.0,19338.0,7695.0,15111.0,8102.0,6071.0,938.0,13922.0,8684.0,5238.0,702.0,702.0,5633.0,2526.0,3107.0,2338.3,126647.0,39439.0,76809.0,1651.0,7116.0,1632.0,0.082110117,285040.0,272788.0,12252.0,5746.0,4107.0,2010.0,389.0,0.991583637,294773.0,145602.0,96317.0,37255.0,12017.0,3582.0,0.947081313,126648.0,49051.0,44418.0,29872.0,2910.0,397.0,0.738021919,238927.0,37081.0,21831.0,32340.0,13923.0,38563.0,89741.0,5448.0,0.844801969,Stockport,"290,000",Stockport,Metropolitan District,"297,107","283,253"
E08000008,99527.0,32374.0,13013.0,19361.0,62359.0,7645.0,26957.0,9321.0,11912.0,5724.0,13323.0,6215.0,6055.0,1053.0,13782.0,9030.0,4752.0,652.0,652.0,4794.0,2496.0,2298.0,2239.7,99527.0,32374.0,61112.0,1205.0,3594.0,1242.0,0.060697097,223042.0,209879.0,13163.0,4738.0,4819.0,2991.0,615.0,0.983832641,231071.0,104704.0,77895.0,33204.0,11821.0,3447.0,0.933925071,99527.0,28785.0,37990.0,28646.0,3503.0,603.0,0.670923468,185135.0,40437.0,20811.0,28050.0,12776.0,32847.0,45214.0,5000.0,0.781581008,Tameside,"198,000",Tameside,Metropolitan District,"232,753","219,727"
E08000009,96269.0,28369.0,12764.0,15605.0,63004.0,8205.0,33446.0,8869.0,18808.0,5769.0,10308.0,5722.0,3939.0,647.0,10459.0,6339.0,4120.0,586.0,586.0,4896.0,2248.0,2648.0,2216.7,96269.0,28369.0,56793.0,1867.0,7372.0,1868.0,0.115374627,227383.0,211103.0,16280.0,8555.0,5017.0,2349.0,359.0,0.988090578,235052.0,124806.0,72803.0,26515.0,8406.0,2522.0,0.95350816,96268.0,37905.0,32841.0,22743.0,2406.0,373.0,0.734885943,186151.0,25990.0,15309.0,23608.0,8931.0,28141.0,79961.0,4211.0,0.860382163,Trafford,"341,000",Trafford,Metropolitan District,"236,301","227,091"
E08000010,143102.0,43950.0,18692.0,25258.0,93548.0,13595.0,42255.0,15164.0,18150.0,8941.0,19897.0,9350.0,9126.0,1421.0,17050.0,10503.0,6547.0,751.0,751.0,5604.0,2688.0,2916.0,1750.0,143105.0,43950.0,92971.0,1125.0,3889.0,1170.0,0.043213025,319101.0,307912.0,11189.0,4365.0,4450.0,2067.0,307.0,0.992560349,329331.0,152373.0,110193.0,46214.0,16085.0,4466.0,0.937597736,143105.0,52738.0,55084.0,31873.0,3051.0,359.0,0.75344677,268694.0,56571.0,28257.0,41466.0,18997.0,47383.0,69357.0,6663.0,0.789459385,Wigan,"184,000",Wigan,Metropolitan District,"334,110","318,122"
